n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
120,20,5,3,0.34335101603694557,0.9776397901399975,0.8205767340228373,0.9454539921397724
140,20,5,3,0.34296859489847953,0.9776646947318338,0.820876950013447,0.9454340359515153
160,20,5,3,0.34272737342694254,0.9776804039112869,0.8199102618780817,0.945498294388836
180,20,5,3,0.3420832775884167,0.9777223496678064,0.8212075441722106,0.9454120604422975
200,20,5,3,0.3412795985127096,0.9777746880386092,0.8211394723922204,0.9454165853620186
220,20,5,3,0.3410000035763813,0.9777928962312753,0.8195206478806356,0.9455241931101694
240,20,5,3,0.34060859805419624,0.9778183859173623,0.8177120528458832,0.9456444154305098
260,20,5,3,0.3407293889374494,0.9778105195958063,0.818542984942735,0.9455891810730062
280,20,5,3,0.34075043258847126,0.9778091491602139,0.8185647223903018,0.9455877361246708
300,20,5,3,0.3408151684765958,0.9778049333344953,0.8174252974311166,0.9456634768570155
100,20,6,3,0.39938244612261187,0.9739908289400786,0.8589703886834814,0.9429018595943668
120,20,6,3,0.39758316413766986,0.9741080044278491,0.854675932042596,0.943187324019541
140,20,6,3,0.3968253059790128,0.9741573587814993,0.8537567964530246,0.9432484215074598
160,20,6,3,0.3965435211778333,0.974175709585765,0.8526106080585139,0.9433246118240799
180,20,6,3,0.3962971019435749,0.9741917572615668,0.8551877091709709,0.9431533047765993
200,20,6,3,0.39558731885517395,0.9742379807997841,0.8557773692623741,0.9431141084374308
220,20,6,3,0.3953527767675748,0.9742532549945725,0.8542659058996364,0.9432145795927123
240,20,6,3,0.39488804276703043,0.9742835200856772,0.8522582676472992,0.943348032866918
260,20,6,3,0.39486983394342534,0.9742847059074692,0.8525239723377532,0.9433303707403513
280,20,6,3,0.39504751456125115,0.974273134728946,0.8523442836801403,0.9433423151430186
300,20,6,3,0.3952574435278622,0.9742594634260232,0.8516609531495395,0.9433877380156738
100,20,7,3,0.45057627376963383,0.9706569092012156,0.8900325012824858,0.9408370749523818
120,20,7,3,0.44900951187950755,0.9707589421733858,0.8868175165600888,0.9410507838898491
140,20,7,3,0.44817670720950104,0.970813177303978,0.885048361270341,0.9411683845411221
160,20,7,3,0.4480484344727051,0.9708215308698045,0.8846960747558933,0.9411918020012929
180,20,7,3,0.4479877125022771,0.9708254852952714,0.8860926565729002,0.9410989673404874
200,20,7,3,0.4469785348130998,0.9708912064490238,0.885941783522775,0.9411089962899285
220,20,7,3,0.4465313514949931,0.9709203285787736,0.8847342821124895,0.9411892622524958
240,20,7,3,0.4461554659039286,0.9709448075530798,0.8830971695170512,0.941298085660224
260,20,7,3,0.44605145910342464,0.9709515808369132,0.8830612936322629,0.9413004704296337
280,20,7,3,0.44613508700454785,0.9709461346977382,0.8832182442705651,0.9412900374860764
300,20,7,3,0.4462450563065343,0.9709389731151136,0.8822613660289282,0.9413536438325953
100,25,4,3,0.27189172667554046,0.9822934670826506,0.7859312313278914,0.9477569746445963
120,25,4,3,0.26998920339371424,0.982417366002002,0.7802234070372495,0.9481363895313624
140,25,4,3,0.26937969009868434,0.9824570596232606,0.7800068144115967,0.9481507870429801
160,25,4,3,0.26920574513840745,0.9824683875227984,0.7789994294744124,0.9482177507094156
180,25,4,3,0.2687714715725885,0.9824966689246724,0.7801613120922819,0.9481405171543082
200,25,4,3,0.268222866591506,0.9825323959851274,0.7798799150939425,0.9481592223920354
220,25,4,3,0.26785429256226306,0.9825563988051509,0.7779723667438179,0.9482860224132712
240,25,4,3,0.2672749791297845,0.9825941257065431,0.7761344262377098,0.9484081954083564
260,25,4,3,0.26722149653181565,0.9825976086789492,0.7770138044685576,0.9483497407021685
280,25,4,3,0.2668774049820048,0.9826200171149387,0.7766752022519323,0.9483722485291683
300,25,4,3,0.2668684400387489,0.982620600943159,0.7756420618535016,0.9484409242324353
100,25,5,3,0.33093383937175996,0.9784484397817169,0.8193873822530993,0.9455330516454724
120,25,5,3,0.32894693129790387,0.9785778341316063,0.8140334701277082,0.9458889410105569
140,25,5,3,0.32846200813730875,0.9786094140108856,0.8145744354191987,0.9458529815495847
160,25,5,3,0.32830376437390113,0.978619719393988,0.8139054508530581,0.9458974508062552
180,25,5,3,0.32776387449399225,0.9786548788968064,0.8153181101929416,0.9458035474279821
200,25,5,3,0.3269472592583612,0.9787080597152421,0.8150460162250266,0.9458216342675149
220,25,5,3,0.32665147492827007,0.9787273222174198,0.813350579800618,0.9459343346216658
240,25,5,3,0.32631775648183914,0.9787490551209145,0.8112582017460206,0.9460734207851901
260,25,5,3,0.3264421279165756,0.9787409556214187,0.81188809858726,0.946031549797836
280,25,5,3,0.32639738409920055,0.9787438694941021,0.8116128488666243,0.946049846408991
300,25,5,3,0.3264823454554633,0.9787383365157001,0.8106362229784199,0.9461147654362627
100,25,6,3,0.38726996493793003,0.9747796357545767,0.8523358757878133,0.9433428740389048
120,25,6,3,0.38548308667757797,0.9748960034687514,0.8481947390944418,0.9436181468625925
140,25,6,3,0.3847047793184776,0.9749466895453092,0.8473726724746411,0.9436727919072863
160,25,6,3,0.38451110455990056,0.9749593023177902,0.8463229125795371,0.94374257235452
180,25,6,3,0.38434197261283687,0.9749703167772026,0.8489541527172318,0.9435676665361095
200,25,6,3,0.38373398046376744,0.9750099113361567,0.8495279983985263,0.9435295214245744
220,25,6,3,0.38349997713419576,0.9750251504451524,0.8479989986792628,0.9436311582700359
240,25,6,3,0.3830853646734099,0.9750521514476272,0.8461542925273998,0.9437537809963299
260,25,6,3,0.38307052233476985,0.9750531180322339,0.8465222719416539,0.943729320385652
280,25,6,3,0.383129599794467,0.9750492707030136,0.8463416061047618,0.9437413297441319
300,25,6,3,0.38335230847667023,0.9750347671406558,0.8454555688386689,0.9438002270948329
100,25,7,3,0.4407181529821562,0.97129890424226,0.8838253648389852,0.9412496805006488
120,25,7,3,0.4390213916778484,0.9714094032274809,0.8806275541769742,0.9414622478307637
140,25,7,3,0.4381599761782929,0.9714655015945952,0.8790979986598347,0.9415639216216491
160,25,7,3,0.43803908874939734,0.9714733742035385,0.8788416297244815,0.9415809631747216
180,25,7,3,0.4380911668224814,0.9714699826986678,0.8802406242507864,0.9414879681344478
200,25,7,3,0.4371561239635999,0.9715308759349658,0.8803153880380977,0.9414829983784686
220,25,7,3,0.4367364911583947,0.9715582038796936,0.8791630347234057,0.9415595984944051
240,25,7,3,0.4363707766770073,0.9715820204760359,0.8775354090234607,0.9416677912819186
260,25,7,3,0.4362295165817878,0.9715912198237193,0.8775071761954419,0.9416696679961797
280,25,7,3,0.43622445982169555,0.9715915491374874,0.8777303786033049,0.9416548311140346
300,25,7,3,0.43636401043958645,0.9715824611169009,0.8769766262541203,0.9417049351199838
100,30,4,3,0.2709983162712282,0.98235164906901,0.7850861946363249,0.9478131465735692
120,30,4,3,0.2690852975820789,0.9824762314857135,0.779366945949969,0.948193320871555
140,30,4,3,0.2683685562369999,0.9825229081697562,0.7789389951383463,0.9482217679470893
160,30,4,3,0.2681861678988665,0.9825347859313651,0.7781819229496735,0.9482720926319628
180,30,4,3,0.26777814912044035,0.9825613575303596,0.7796034446967031,0.9481776001449447
200,30,4,3,0.267239319579327,0.9825964479802354,0.779282309285834,0.9481989469049967
220,30,4,3,0.26680804794382534,0.982624533885988,0.7773382688104682,0.9483281726588516
240,30,4,3,0.26620745089641995,0.982663646850255,0.7755200950936207,0.9484490317007163
260,30,4,3,0.2660872499715234,0.9826714747516752,0.7760436385853174,0.948414230315021
280,30,4,3,0.2657323704285554,0.9826945857392219,0.7758877937708535,0.9484245897514055
300,30,4,3,0.2656861493472873,0.9826975958164572,0.7749060089991947,0.9484898517039464
100,30,5,3,0.3302778147516307,0.9784911623818966,0.8191737978715823,0.9455472491907719
120,30,5,3,0.3283049414803483,0.9786196427367306,0.8137279175279347,0.9459092519380033
140,30,5,3,0.3278273076465294,0.9786507479097506,0.8141234596621205,0.9458829591570046
160,30,5,3,0.3276916438890511,0.9786595828044966,0.8132408652959662,0.9459416276486124
180,30,5,3,0.32712593067471907,0.9786964240124798,0.8144804426481612,0.9458592295093614
200,30,5,3,0.3263218147169552,0.9787487908345586,0.8142081824102086,0.945877327401324
220,30,5,3,0.32600068645402946,0.9787697038216057,0.8127183080233846,0.9459763634775921
240,30,5,3,0.3256797835637866,0.9787906021316014,0.8107756820806475,0.946105495203546
260,30,5,3,0.32579748673787917,0.9787829368923828,0.8115516762711594,0.9460539127208114
280,30,5,3,0.3257251281387603,0.9787876491354981,0.8113509891803005,0.9460672529474856
300,30,5,3,0.32578099534271304,0.978784010869274,0.8102734023204723,0.9461388831301233
100,30,6,3,0.3870067719985165,0.974796775792276,0.8523896733383343,0.943339297966745
120,30,6,3,0.38512683653938773,0.974919203714216,0.8479498426974513,0.9436344258042701
140,30,6,3,0.3843064716073056,0.974972628725899,0.8470967507738234,0.9436911331868248
160,30,6,3,0.3840912264031853,0.9749866462406599,0.846076908499646,0.9437589249269474
180,30,6,3,0.3839627978991349,0.9749950099505907,0.848716517439078,0.9435834628111105
200,30,6,3,0.38337069411270686,0.9750335698042246,0.8492431388220276,0.9435484568294603
220,30,6,3,0.38306187658802976,0.9750536810732692,0.8477804568407071,0.943645685351233
240,30,6,3,0.3826382037316921,0.975081272120149,0.8459485120397614,0.9437674597951927
260,30,6,3,0.3826024686895135,0.975083599310124,0.8461641933999818,0.9437531228579118
280,30,6,3,0.3826523417118889,0.9750803514058087,0.8460857850205631,0.943758334880021
300,30,6,3,0.38285477969428877,0.9750671679417772,0.8453435568059079,0.9438076728448354
100,30,7,3,0.44045268318113084,0.9713161925570899,0.8836029550209606,0.9412644646971525
120,30,7,3,0.43876380989195013,0.9714261778473882,0.8804106848830597,0.9414766637332869
140,30,7,3,0.43786145379436975,0.9714849424083417,0.8785391049851141,0.9416010728319021
160,30,7,3,0.4376800923971618,0.9714967532919933,0.8780045029942621,0.9416366093066595
180,30,7,3,0.4377312422854099,0.9714934222337406,0.8794742100920964,0.9415389138059381
200,30,7,3,0.4367856910261062,0.9715549998135464,0.8795604417343973,0.9415331817498808
220,30,7,3,0.4363725721046331,0.9715819035515574,0.8785003792844669,0.9416036470364637
240,30,7,3,0.43599694257089044,0.9716063658505221,0.8769404688027939,0.9417073386059011
260,30,7,3,0.4359004316987257,0.9716126509734854,0.8770362425080823,0.9417009722624929
280,30,7,3,0.4358970083112744,0.971612873916358,0.8772712158948206,0.9416853529307857
300,30,7,3,0.43604328896000427,0.9716033476128049,0.8764945976861584,0.9417369768937348
