FSO_Att,AbsoluteHumidity,AbsoluteHumidityMax,AbsoluteHumidityMin,Distance,Particulate,ParticulateMax,ParticulateMin,RainIntensity,RainIntensityMax,RainIntensityMin,RelativeHumidity,SYNOPCode,Temperature,TemperatureDifference,TemperatureMax,TemperatureMin,Time,Visibility,VisibilityMax,VisibilityMin,WindDirection,WindSpeed,WindSpeedMax,WindSpeedMin
11.96938214,15.19699997,15.9356733121752,15.0626997235031,2956.759888,56.972391,58.0738735682864,55.1907423480887,0.0,0.0,0.0,90.2374892073417,5,19.56320919,0.36,20.4541584524192,18.9254220892493,18,14657.07096,15196.5931079997,14240.4954071953,100.63052965073,0.10847325,0.336442623,0.102322307423152
8.459393645,4.88337979,4.91904228590845,4.86785282519146,4818.381817,16.87266483,18.3511634783584,16.1183628807885,0.0,0.0,0.0,82.6708256428453,5,2.897081461,0.0,3.12975050927171,2.68058911848377,0,65109.45937,68365.8359561014,61161.5047817279,92.0358404277926,1.841471829,3.401086829,1.81143176590604
5.430977514,5.749868463,6.08313855193657,5.7193812454849,4822.395584,0.0,0.0,0.0,0.0,0.0,0.0,97.3392787346616,5,2.89713485,-0.2,2.95382724068772,2.80516605281398,15,12087.53796,12803.065418944,11500.1809678661,125.223869891011,0.0,0.193665445,0.0
7.892010986,5.828139003,6.05191038098638,5.67257237309634,4821.051458,5.038096221,5.41664530863116,4.93084832923088,0.01017418,0.0109449546497197,0.0096215966992044,93.4098868021041,5,3.713711971,0.7,3.84965697992987,3.42497506167582,19,48682.98773,51686.6586266469,47441.6963003117,143.750074696101,1.281169233,3.052407166,1.15638882875436
3.774378277,8.930578262,9.81930334686055,8.91092316277808,4820.173198,31.54495647,33.776849395428,30.3709341601922,0.009837317,0.0104442221652152,0.0089265533447584,97.7789843670772,5,9.558123205,0.2,10.4922328632624,9.53373753870058,19,38930.77771,39530.875713804,35419.8625707826,91.34394209575,0.0,0.0,0.0
6.063808717,18.95223433,20.7207474684642,18.8054154748893,2955.464722,0.0,0.0,0.0,0.0,0.0,0.0,87.1965561395244,5,23.98002273,0.25,26.3484040277884,22.1879977206727,10,39856.75958,41680.3282084697,36997.1073626268,99.8203503060689,0.342608433,1.075631244,0.323625661002223
8.883135567,6.477019012,6.96223508420268,5.9278428726246,4821.66271,10.93560705,11.6205983443125,10.1226488935301,0.0,0.0,0.0,85.275375781812,5,6.694913829,-0.8,6.78758783055738,6.26997055790182,21,47693.3735,49296.148912937,43424.5658557109,105.266728169542,0.509091188,0.716792539,0.495134355913466
3.101400092,11.2080081,12.1081789064551,10.5432941949513,2014.76595,18.18926733,18.4913789623499,16.7329631056917,0.013950055,0.0140062992952778,0.0129112453519809,95.2831142476972,5,13.59840734,-0.35,14.4138920210611,13.3327910918285,3,31067.52031,32723.7364399208,28451.5882509793,101.882459045201,0.092795634,0.911339987,0.0880872555752118
7.093540724,17.70749006,17.9031099832101,17.3832079873629,2964.648341,0.0,0.0,0.0,0.0,0.0,0.0,79.2637220808445,5,24.46443452,0.74,24.5199161229232,23.1082617724845,12,29146.5174,31652.6826659286,28924.0681299276,126.466190644247,0.0,0.616263518,0.0
2.682220839,10.99773046,11.745732569001,10.638487621394,2013.976506,10.1365723,10.8064122701819,9.21612883687315,0.0,0.0,0.0,94.7695440073054,5,13.37889675,-0.4,13.9451819911072,13.3651116047062,3,49468.13892,50775.8167761456,46138.7260882393,92.0136429148627,1.319859578,1.862124875,1.2084710188763
7.014092511,6.274976191,6.29038922430424,6.0078455069198,4823.402931,13.72052385,14.8577947504017,13.1556323732631,0.0,0.0,0.0,90.6388735297224,5,5.280763551,0.0,5.66807041717734,5.18052270210521,1,15556.43498,16077.3935328867,14044.0777817672,102.078729563997,0.664703772,1.194111003,0.628079547705437
11.27454556,18.75779537,19.0193406198028,17.8554965269426,2964.371117,11.04436215,11.5580949608423,10.87776431915,0.0,0.0,0.0,81.0521159649651,5,25.09021728,-0.36,26.5975084532051,23.4495257982208,2,18864.36315,20260.001594999,17670.9736594842,25.5656672640624,0.299026306,0.822862563,0.287999633005413
4.572900175,7.314784933,7.8598814019099,6.67110551688614,2015.150512,77.11856739,77.1285944154579,76.3056359218282,0.201833506,0.203563519017077,0.197833383016573,84.8044904906677,5,8.662405299,-0.3,8.93330686507943,7.87216040968791,3,12996.55843,13491.5152957802,12584.8588149334,71.7070775078372,1.068174614,1.553703502,0.995880760821682
16.86212305,4.887937709,5.313556611904,4.83651532860944,4821.281004,94.70152443,95.6563201104195,86.3498380389683,0.356328734,0.384521817639585,0.326151310134523,96.0444166022932,5,0.701558878,0.2,0.764071326708013,0.651976533089498,2,6922.572494,6923.90612950732,6855.13937363585,83.0781382989408,3.060598949,5.166480627,3.0030721284593
2.370594358,7.221253878,7.75507004514845,6.99166416992708,2016.293237,5.03353957,5.46273035919634,4.57929945711581,0.002980879,0.0032035455872477,0.0028209105001128,82.5540566903736,5,8.881355674,0.05,8.88557509667554,8.63800298465676,3,55816.92789,56952.1622599548,51350.980011562,64.7622694378212,0.0,0.335869768,0.0
12.48407349,19.0745531,19.5274026961648,17.8786876069132,2963.157992,236.9065341,252.036285264537,235.535422345926,0.478179606,0.522652653972163,0.475017734626556,91.8528944809664,5,23.17947873,-0.08,24.8394387548875,21.7945961597662,13,3762.684612,4110.98375598493,3591.87816964016,82.4993760207055,0.369620395,0.925957714,0.367041602727429
6.450684839,5.806148927,6.12596980066735,5.58297461684693,2020.693495,0.0,0.0,0.0,0.0,0.0,0.0,96.1564041076085,5,3.224240212,-0.3,3.37054758627802,3.00790593003084,5,14903.91395,15806.0815820865,14371.3906836564,96.6077814436613,2.385328249,4.212668502,2.28111948400916
4.183211841,5.888645076,5.97790828412851,5.30972789518248,2021.045353,10.82251995,11.5136633068955,9.9735823009123,0.0,0.0,0.0,91.0963614145248,5,4.24500971,-0.1,4.61776778651285,3.96332608516835,5,18409.17445,19182.1048926109,18212.3341794106,72.0926506605621,0.060958266,0.41346947,0.0603863589249762
7.576629184,15.78101776,16.183740780403,14.5621737742071,2959.081397,30.43059093,32.3240110947945,30.4085895145341,0.017254481,0.0185329210723884,0.0163806603418449,91.307137549433,5,20.00519937,-0.55,21.9868990247248,19.6883974581272,13,28178.90549,30159.1578743133,26450.0412863552,94.0852231074115,0.375400089,1.259522874,0.357225616882679
7.125553918,15.39257248,16.2855662469287,13.9515822663445,2958.5006,0.0,0.0,0.0,0.0,0.0,0.0,84.3205720951632,5,20.94245107,-0.2,22.3463258271374,19.6900807623985,18,26749.61277,29201.2235594484,26504.4659537738,71.2447731280311,0.334666872,0.662210289,0.313991235512767
9.894155703,18.10974828,19.0713419070765,16.6904498813985,2121.530277,56.61351084,60.4854061836122,53.724587238333,0.0,0.0,0.0,94.7584404248435,5,21.73384415,-0.31,23.6609092074713,21.3796877350943,0,11571.04458,11947.5358074246,10556.8239404733,87.3587933703443,0.0,0.120317052,0.0
6.873463208,4.92128314,5.149126293771,4.71254226917093,4820.480618,21.35088925,22.0269606044145,20.9382237561203,0.042741936,0.0444822846605403,0.039263671286343,77.8915282228639,5,3.901782127,-0.4,4.19691496819646,3.74947256488672,7,54622.06885,56573.8769108755,52508.6310748231,102.658655387511,0.771132358,2.570192564,0.762633067709116
6.638647654,8.907503293,9.21192888149995,8.44764200040488,4827.626071,6.926365986,7.3816826851104,6.58640167158229,0.001987149,0.0020976363481688,0.0017955675832153,91.2838737625308,5,10.6017718,0.9,11.0859786408131,9.65768177455316,20,44934.2811,48839.2867460233,43943.0833028797,98.161235805631,0.298904104,1.009798246,0.292162992119301
7.39148971,4.958601154,4.97040090814983,4.88281429569127,4824.155637,28.12169601,29.6294223783186,27.0796736312286,0.06561404,0.0696746420994093,0.0609373610588994,78.5478104562185,5,3.889247752,-0.6,3.93225964777985,3.67431099192574,7,31182.85344,32898.5397979037,30178.6618640598,92.424365671871,1.374935757,5.526173005,1.33120482453327
4.647366512,6.985770752,7.32064377563345,6.7485089672901,4820.84935,5.984783249,6.20983855653162,5.44362233097554,0.001971991,0.0020709505467274,0.0018228779851391,90.331346326991,5,6.971712833,-0.1,7.1849671871043,6.85352382176218,18,5776.61394,5801.89387019808,5635.37991164241,91.5132872734402,0.130712881,0.777133336,0.120114743653883
8.985137754,5.271308506,5.28531341663159,4.89817225578359,4818.479791,11.02189953,11.2620417201526,10.2196759247387,0.0,0.0,0.0,82.344132657636,5,4.098674783,-0.09,4.46440068748083,3.87537975585152,19,49406.31082,53778.7060979369,44860.0094130934,132.393575026457,1.087491996,2.583762764,0.988349120057383
11.84986632,5.063529904,5.23655306621493,4.94679998212592,4819.210229,64.38322846,65.388925323387,58.6081843540826,0.175849245,0.192293741166367,0.16657810453863,92.3299335169906,5,1.797653337,-5.037,1.82348305976193,1.77217250273599,13,73188.08783,77178.6663883501,67709.9376451279,42.3696149405119,0.082407293,0.164847953,0.0761869179560404
7.063029947,4.604414683,4.87261828520695,4.47554029559582,4823.606067,5.0366141,5.53891107253966,4.65942251013626,0.0,0.0,0.0,72.1558992748394,5,4.050846509,0.136,4.45098948397152,3.90764589697673,13,42311.27725,45123.6338799622,40437.1238705661,87.6908747084963,0.525661039,1.010670602,0.520305791326332
12.64958909,8.316769232,8.59329473010504,8.13666815647327,4819.671027,96.88722635,101.286204289529,95.5329941662045,0.181041803,0.187541774789537,0.179493854108804,97.9367894063556,5,8.419384733,0.25,8.87027675539646,8.08949980011107,13,8136.216174,8847.03595775786,7654.95700521718,91.5770394893192,0.0,0.115603376,0.0
8.250317031,16.43008827,17.5977029426527,16.2152790538089,2957.870174,0.0,0.0,0.0,0.0,0.0,0.0,94.2115123996684,5,20.15887415,-0.9,21.4639113292518,19.7855335700763,14,20968.84577,21419.7134059124,19328.0214512269,87.4328252572487,0.0,0.482785945,0.0
2.6208481,6.494738951,6.88243525876775,6.22186735929987,2020.760326,10.94667923,11.791060765311,10.2848754612108,0.0,0.0,0.0,63.3769914187381,5,11.38015308,-0.15,12.4988868228456,10.5298448435732,15,58116.84298,62213.1832879465,55866.4043648141,87.619007174497,0.966496869,2.338542872,0.943246311435241
3.814950915,8.894404257,9.07071906044419,8.3568970038896,4822.550993,23.02714154,23.251076122629,21.7822829664153,0.1646899,0.175488745387479,0.157131889193708,98.4891145576131,5,9.380797543,0.15,9.44877008160279,8.74327758618105,18,15934.12175,16597.4968589091,14985.4732917741,91.275385831922,0.0,0.0,0.0
21.95333828,5.699474269,5.99482413904433,5.58163972491977,4822.203671,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5,2.333762046,0.172,2.53483286185331,2.10236809441867,6,714.8048215,758.936157820346,665.015903457285,59.3301183560242,0.579874296,2.089176812,0.557644527367503
4.751479171,5.871106153,6.37080134712724,5.59239747306206,4827.196452,12.95911602,13.8607778971625,12.2338120697151,0.0,0.0,0.0,84.7754176650627,5,5.286086829,0.1,5.32515248396615,4.9102937130876,22,28270.29897,30592.603834947,26020.1594905591,96.3454611847329,0.884058512,1.75271429,0.841770103660313
7.443417558,17.68034254,19.3009469924524,16.0559178528262,2956.617605,32.58440937,33.093195198481,32.2746583390089,0.0,0.0,0.0,86.0139581041974,5,23.00064617,0.01,24.3504505049268,21.749365566057,9,26360.51505,28695.8732182921,25918.9839936618,102.002469543661,0.27516822,1.549032831,0.274295432534844
5.189667147,4.712243285,5.07145212586389,4.25822158387707,4825.389877,12.76649672,13.5760260600624,12.203880956503,0.0,0.0,0.0,74.8861079363502,5,3.840969201,0.06,4.10268357561757,3.55100688106894,8,56075.00994,59696.6900039475,54050.1778607077,91.5526381444457,0.0,3.481434378,0.0
8.099543404,4.456412959,4.80300587518887,4.08555549628792,4826.077779,0.0,0.0,0.0,0.0,0.0,0.0,79.4087019888634,5,2.137621684,0.1,2.2221993410298,1.97021161492428,0,66310.70929,69363.1103463429,61791.7548676259,38.3420535177159,0.287470025,0.680712058,0.26401773117908
7.921997226,18.58977858,19.407391189285,16.8222202452043,2112.048331,14.20272147,14.9904254869338,13.8756136459553,0.0,0.0,0.0,85.6599874668016,5,23.95305973,0.7,25.69232806055,23.7879060608688,2,23802.771,25201.7186563561,22665.5429653382,100.20969529902,0.22402561,0.880628173,0.219121284549061
4.438477496,7.960371512,8.4809817458015,7.47059953177103,2014.507055,79.65063493,85.5698615335119,74.0956329824482,0.175555838,0.184243271687408,0.16100572364494,97.7110338420172,5,7.775278478,-0.1,8.09701307653508,7.06129917351466,7,4425.851264,4602.81838953576,4071.19481575268,55.0975035528778,0.214970553,0.255472613,0.209633772870003
4.600242408,5.327014426,5.40847502957394,4.88197823838513,2015.95729,9.844976311,10.0283882296559,9.42105727875374,0.011184612,0.0120486794000318,0.0108555300025899,96.8770866895066,5,1.836741167,-0.4,1.89018187945805,1.67156300515414,21,5949.330657,6199.87533554992,5645.09084365191,88.2005391922247,1.031449029,1.799239408,0.973723348867433
9.69833807,18.59370257,19.3882847761479,16.9391012413926,2960.477949,11.06174555,11.4799178791139,10.2478829054038,0.0,0.0,0.0,83.6119366260233,5,24.38365327,-0.27,24.8609792363099,24.054900900828,4,18966.31672,19231.0624232664,17950.237230133,85.7787738341661,0.00179272,0.004979711,0.0016164542644253
8.173973513,10.74560092,10.8199473236281,10.3583264717537,2014.97817,174.6882711,176.533358929316,167.912637266979,0.715365351,0.752504528499399,0.667189495713556,98.363661302619,5,12.40377365,0.0,13.2698256773402,12.2946955677345,3,2343.815885,2438.05341583498,2232.92929814788,85.9223439354117,0.837869149,0.935559396,0.773154028850727
8.761361916,17.14079834,17.368985553472,16.2145882707877,2956.776071,115.2000788,124.564866690702,112.116576409708,0.260201379,0.266186426824541,0.254124052893375,86.1679539503947,5,22.42887336,-0.66,24.0963543625729,21.3140652227856,16,8440.792746,9222.97854971104,8138.96129037872,77.0487553979133,0.858542809,1.861917864,0.844792634132369
2.763137758,10.89840397,11.9186178286262,10.2329118570442,2013.097261,10.95973679,11.5271578828079,9.92864038975612,0.0,0.0,0.0,92.7266090395583,5,13.58517809,0.1,14.8050771709413,12.2273895927647,4,17106.6503,17259.5988785593,16762.7026959454,91.1445187967007,0.300482468,0.466073167,0.271173205495776
7.066135693,5.166345855,5.62811874440214,4.99560629911995,4827.511851,0.0,0.0,0.0,0.0,0.0,0.0,85.6322479704882,5,3.211749243,-0.412,3.52928622478536,3.00866984322799,4,74998.15564,77950.3394906697,73999.3621426611,95.4975202615443,0.014042094,0.021072729,0.0127496527697317
2.87105796,7.793078801,8.41224424005169,7.34005996696862,2020.771429,0.0,0.0,0.0,0.0,0.0,0.0,85.7009204819339,5,9.489031128,0.81,9.8803864667819,9.04960105870135,9,50493.03073,53794.1597720568,47942.3449499977,133.748694935045,0.407807052,5.617242732,0.37601196484718
7.686389571,8.594630036,9.33430695524761,8.24506733185776,4818.582643,240.9905746,263.918112460703,234.605427774683,0.402951684,0.41705847880607,0.382413739923727,96.415388489988,5,9.176952883,-0.1,10.0713999720732,9.09360481149585,18,11478.33263,11559.3617595993,10920.7627543481,85.6090761890511,0.0,0.0,0.0
8.211348204,4.450455558,4.54341809848958,4.24903997305166,4823.975236,28.67746695,29.1350185945697,26.3708971168365,0.0,0.0,0.0,72.2294517188996,5,3.526079501,0.027,3.82475798727512,3.30563488942491,20,26525.04724,27724.4433359572,26106.5142264919,87.9816564742996,0.169388723,0.35936749,0.162691483142944
11.19703372,4.656505152,4.99720071652866,4.60092930049335,4826.41991,6.017761484,6.22824436426308,5.51783812284781,0.0,0.0,0.0,96.0519475962572,5,-0.005590346,0.4,-0.0052327381159078,-0.0056421326764993,4,23136.5688,24249.0621182095,22799.069681043,81.0285746163959,0.0,0.088393292,0.0
2.263167107,6.759532504,6.77216168221669,6.49271953075146,4824.754338,0.0,0.0,0.0,0.0,0.0,0.0,74.199241517556,5,9.517727303,-0.05,9.75895481529959,9.37478149835674,12,74997.77162,81020.2268004614,72840.0352023604,91.7761925605593,1.470189415,3.563503005,1.38190050678568
7.427676956,18.69041482,18.8322516105743,17.2237065001252,2960.641487,71.09180248,76.9921624268099,68.534620922373,0.0,0.0,0.0,82.4779079471409,5,24.71702912,-0.2,25.0827420627148,22.958551179477,5,18549.0767,19633.670310439,17473.1225710361,81.2362290616385,0.115189007,0.862016135,0.107754762803518
8.09438707,4.990858854,5.03861527062891,4.78747046942184,4826.622989,9.990258359,10.4695415864999,9.90116774974333,0.048435163,0.0511286491341425,0.0457496123935874,95.4612684050081,5,1.095323522,0.448,1.15491824600632,1.0172775632876,8,42172.35288,43821.1634421892,41121.4214047478,91.8609844361939,0.0,1.77478605,0.0
6.213429458,5.380435972,5.80244667934924,5.24449430058264,2017.49636,15.97296027,16.7903794431867,14.7333462654219,0.019624896,0.0200058306581539,0.0191250547916433,91.5519014927466,5,2.821156137,-0.3,2.96324025732344,2.582307875529,6,10156.56499,10573.5704710702,9779.39040924869,37.3736261158414,2.153464144,3.06114055,2.05817902124912
15.06890558,4.812763703,5.0780245773488,4.72534993995208,4821.717803,74.83423272,77.2050098144269,68.3481513013496,0.0,0.0,0.0,95.6322195532249,5,0.538193865,-0.1,0.589458059165901,0.527026468470291,4,2433.086049,2611.51636437621,2205.13183155487,98.6142421842246,0.128756498,0.191391522,0.121176023681118
12.81164989,4.675721181,4.91334160776425,4.27475016817088,4827.711946,35.64827932,36.0188272551691,32.1280029090345,0.121894759,0.130828607931598,0.119623631568741,90.0994587056073,5,0.986717156,0.4,1.0408238837542,0.927962199042649,1,8331.511038,8449.27485794207,7831.14054561569,80.5109214009952,1.415346817,5.625599375,1.38040559343626
6.094952311,17.03346334,17.7849808276058,16.4691576230731,2960.814756,0.0,0.0,0.0,0.0,0.0,0.0,78.2980492332521,5,23.99587908,-0.99,26.1208684773752,21.8172947996161,4,40088.95801,41534.6945745876,38685.6670474638,99.031971539108,0.412577293,1.646776041,0.385391465771778
3.925853394,6.887073452,7.30328752030078,6.68522936112543,4819.980725,15.21007374,16.4193454283869,13.7025007823381,0.005025575,0.0050794822682377,0.0045251624908071,81.5785262156454,5,8.328028777,0.1,8.56408843549641,7.80821029364776,7,56200.81869,60929.1216667662,54070.0690059801,34.9462587026774,0.546388429,1.28870852,0.526420533268108
5.843525453,5.391849019,5.81701853215739,5.3360098234847,4819.985364,4.911572895,5.16141449800607,4.83106223009878,0.005919429,0.0062039277370325,0.0054346888602968,87.4777515493398,5,3.531241347,-0.278,3.84976770080811,3.47851474285863,4,30942.6604,32512.2435113136,30451.2830808558,90.4784081730303,0.511894115,5.545077096,0.502930261058171
6.309229829,5.370436267,5.6336343367967,4.84930590805108,4825.391009,5.929230129,6.25490565729487,5.82806460582629,0.0,0.0,0.0,82.6966223423254,5,4.314542239,0.1,4.48922877688147,4.26435560829193,2,36636.07322,38308.8651642914,33399.9449537801,86.9800742871513,0.425599598,0.916283088,0.411124467544546
2.472402871,6.479502281,6.53862392325487,6.03093329014882,2012.647101,6.983164956,7.39832309939957,6.47327902394793,0.0,0.0,0.0,62.3148008908312,5,11.61241676,0.14,12.7107630809524,10.8989886765582,16,57881.7861,61455.3215883356,52840.4399859679,83.7082137152784,0.0,1.470345675,0.0
8.492558434,6.005701409,6.59935448212256,5.63234332389632,4826.101569,8.048637938,8.58671301027775,7.30054792553184,0.0,0.0,0.0,93.8990746601471,5,4.085417253,0.0,4.21003434133698,3.86795269616965,3,8291.637848,8778.47642164523,8189.35924587686,103.131075481342,0.0,1.249396384,0.0
8.904662205,19.01138479,20.9029042911227,17.4242061261071,2956.718921,48.94648561,50.53267594452,47.4910894408473,0.0,0.0,0.0,87.5498088794451,5,23.96369784,-0.29,24.90037176152,22.0293800871063,8,11816.17012,12764.3451265808,11373.0270482346,114.519688906238,0.160888547,1.165078268,0.150997625276782
12.09538756,5.319737195,5.37122704276317,5.13256234220381,4825.500086,42.1332738,43.0757903216168,41.1421939371022,0.0,0.0,0.0,98.9378139282783,5,1.506818755,0.3,1.53424081102812,1.39167501611243,8,2516.018564,2528.18662437536,2491.62071005814,83.7240735703856,0.139320308,0.223864206,0.126502826118595
2.718846202,7.739566698,7.84560323696044,7.37081903137856,2016.824502,5.011888609,5.41956225590499,4.67596858577766,0.0,0.0,0.0,75.7074264624906,5,11.341539,-0.91,11.8445292165435,10.4852822842766,21,25181.63978,25997.4408507404,24313.3924826018,88.8392973215112,2.365090034,4.092175833,2.14155123197549
2.816074126,6.13572891,6.43089982212768,5.6372520658345,2012.451333,6.026129369,6.53372027671593,5.49203162789244,0.010128036,0.0105445697871555,0.0096031199733536,90.3712002291332,5,4.985597884,0.55,5.08295520083402,4.50446200912447,16,51416.49851,53376.9213127417,50202.9067316473,44.3132663519108,0.19020345,2.882681684,0.173152185740586
2.239702277,8.421015897,9.1971703768689,7.61469035079737,2020.711297,4.95800873,5.36754003100737,4.55387231936741,0.0,0.0,0.0,48.2307617279743,5,20.17873599,-1.25,21.1986797289031,19.1970186992512,18,55804.12548,57292.2401673872,52267.5533868934,106.428348629204,3.743173265,4.744218788,3.37369867287956
6.783887641,4.935405121,5.25004690659645,4.49982760079973,4822.938699,5.968820445,6.08814955463485,5.54621891660712,0.0,0.0,0.0,84.6606843071215,5,2.701141057,-0.3,2.86726713860202,2.46738958691445,17,29981.24457,30143.2507344674,27148.0190062224,87.8353843790927,0.761866576,4.545304459,0.708273593488065
10.83474912,4.808489643,5.17843955023464,4.60224382837323,4826.209348,7.037474775,7.44413244613397,6.44681524381704,0.0,0.0,0.0,95.8151662310118,5,0.497385515,0.057,0.516435280870712,0.491611964869616,2,7758.697053,8393.3493637667,7159.10867573895,91.072948657352,0.957089102,4.534101632,0.862602761065989
7.329719785,16.40359115,17.0460764087293,16.0505089599032,2964.765435,0.0,0.0,0.0,0.0,0.0,0.0,86.0049790491512,5,21.6988074,-1.1,23.067614398488,19.5625097401045,16,24134.59334,25451.6703054406,23152.6204731719,78.3094867353973,0.149186639,0.397251996,0.14770829386342
9.544564475,18.73229389,20.4890597870243,16.9118268280278,2958.603608,123.1369327,124.33807974289,116.900820257311,0.0,0.0,0.0,81.9791741151871,5,24.8642021,-1.26,25.6584358908007,23.0655338888951,2,10105.20854,10696.481537711,9718.35552481797,102.205399049218,0.127652503,0.313208038,0.119999183684025
12.75759936,4.945362286,5.25367419578625,4.74360521710869,4819.8654,109.7172998,113.08222314146,99.6708827882363,0.369312245,0.396099180358571,0.347570317960554,84.0470014178955,5,2.839149297,0.2,2.98523417806678,2.8238008641395,0,12604.2873,13520.1898112647,11673.322110606,97.1468522050237,0.450269201,7.43602431,0.449057552502394
8.395768555,19.27417318,19.9513987716682,19.2298770015268,2960.764613,26.13393109,28.4896332066382,24.3673530181774,0.001985565,0.0020670494528642,0.0017997490097235,91.9430079332351,5,23.34466454,-0.4,24.0936152105206,21.4219370563746,7,12722.47927,13485.2048998693,12220.0298333254,94.6554971956751,0.567228663,1.395726753,0.552900106480153
3.021509012,10.27127159,10.3602701957464,9.65007972945996,2014.047816,20.78665253,21.7823042403547,19.6504499290096,0.022008464,0.0241992735528764,0.0208858632056581,94.5220099300505,5,12.31848384,0.28,12.4990839358337,12.0172913936854,8,34502.33602,36389.5777512269,32576.8151711314,89.702225102936,0.930410541,1.249039985,0.874491776340281
4.739254062,6.353619265,6.406255612835,6.31314182627326,4819.336943,5.982489285,6.11282113570748,5.93076366089712,0.0,0.0,0.0,93.7847154677382,5,4.952608388,-0.1,5.26815396901317,4.53667899708183,20,6992.724052,7213.73893537842,6379.78705708124,91.4653454650935,0.202807724,0.6513654,0.189054766291424
8.701573817,4.983316606,5.36319879181307,4.71936643113783,4819.178165,29.49725189,31.0158490588046,27.7439846738832,0.21486135,0.226703816604543,0.210553770268416,83.8190470969012,5,2.993251003,0.4,3.03387678496494,2.76686602569563,0,44935.42506,47519.5050289117,44022.2220231676,22.0841226117729,0.493048395,3.26017917,0.449311329114802
3.67325511,10.88149025,11.2645425447731,10.4304915219926,2015.860888,37.5122039,40.8437624479755,35.3865200930729,0.0,0.0,0.0,97.5529641306573,5,12.73931586,0.1,13.661986965958,12.2317881490381,14,12574.2652,13241.381370931,11643.4679385803,103.500826879791,2.396354842,4.180735319,2.23197872013741
10.32935562,20.08926526,21.1801045357255,18.8186600989543,2120.649349,9.862993676,10.513897122602,9.00318177413054,0.0,0.0,0.0,89.2974281546841,5,24.58835495,0.13,25.2540686336343,23.4790570177325,5,9128.381211,9789.41660910416,8683.59005827729,90.4054707558545,1.253802692,2.831676793,1.20479575611766
11.26586755,5.23548499,5.44347046651595,4.80394584677756,4823.558505,7.062077622,7.36052797702231,6.84082587558387,0.027468385,0.0285692273904644,0.026744182934425,95.0352851738015,5,1.864207748,0.05,1.98405324728532,1.68995111824061,9,51405.49504,55620.3306393716,48987.4981401069,94.4616025265714,0.224843764,0.448096963,0.207559292169978
6.221829001,6.864632047,7.19535952411873,6.64795420629108,4825.229835,28.74047574,30.2711680127803,26.1332848174567,0.070181824,0.0720547606182089,0.0668424034472995,96.4850150028262,5,5.695693224,0.5,5.92918214684972,5.61919932153823,9,9748.53406,10325.8811154296,9181.76833593274,119.460961571112,0.0,3.551711821,0.0
3.729806551,10.8645484,11.352781454983,10.1224854331889,2018.697352,17.30636053,18.4275092468471,16.8044018075752,0.023941663,0.025865521913294,0.0215602700820273,96.0311074579064,5,12.96787509,-0.2,13.83623629979,12.9180745066016,2,3950.539959,4260.04253105188,3786.96654928991,98.7833381504809,0.85226487,0.968891556,0.82430221978573
7.928776464,5.952807638,6.08730556310743,5.41001543873538,2015.181222,57.1269721,62.3125096594998,52.8079762197414,0.088628466,0.0927407729720637,0.0837929229600378,92.761096243613,5,4.135693574,0.3,4.17623007422271,4.11607764689683,4,7266.922491,7533.82586254629,6724.2492582605,44.7481711798661,1.561666121,2.145710901,1.48376973871775
2.879447241,5.992654914,6.5195989291213,5.64860077312526,2013.10908,11.97593652,12.428695673565,11.9390136115559,0.0,0.0,0.0,86.1665272449793,5,5.350045423,0.7,5.65386420351653,5.1108557341736,7,41227.94631,43129.912501936,38514.0354931419,123.507632977262,1.806715686,3.337635424,1.69799258533713
9.382910972,17.21506629,17.988732614401,15.7328098470545,2963.814903,0.0,0.0,0.0,0.0,0.0,0.0,87.5012606295345,5,22.2370289,0.29,22.5726168785182,22.2225889256321,1,20571.63724,21430.8920967173,18866.4078156798,51.9655005758488,0.70688419,2.797032481,0.705425138172924
2.573882564,6.845130167,7.10938290588808,6.33582093515694,2019.615688,0.0,0.0,0.0,0.0,0.0,0.0,66.03629156713,5,11.56271811,-0.09,12.0553979931533,10.6909214048253,15,64531.44985,67303.2089662515,64284.7225883004,29.2455575465651,0.18596788,1.926300859,0.175746101515786
7.572745883,16.35109719,17.7787609283044,14.7212393050461,2956.90892,0.0,0.0,0.0,0.0,0.0,0.0,88.236365916365,5,21.20104958,-0.8,22.6455235467589,20.4231565671275,12,28943.41048,30897.3775277126,27335.206498625,96.0458794027734,0.304493062,1.107609062,0.281322040621831
11.97018676,5.771525724,6.10569413891357,5.54733410113219,4825.317069,13.7961963,14.5022139310992,12.5300377931871,0.039385279,0.0393905808522078,0.0389071035050115,81.1121570554452,5,5.697350574,0.897,6.13312832577719,5.44235753426821,2,39977.66773,41706.5301477054,37243.7604210583,96.9709213100816,1.893404999,4.330166874,1.74355943231126
9.023574394,18.74232789,20.004429407816,18.4337464841704,2116.31523,13.0516139,13.0599569535707,11.8160467068299,0.0,0.0,0.0,92.8617632309865,5,22.68163835,-0.24,23.0132540191297,22.2660223862656,12,55177.15537,55277.7971039332,50558.2784618106,80.8961457694791,1.778117944,3.747935284,1.68722896063492
6.897035256,4.262157928,4.46828896342923,3.9442033314987,4822.473541,0.0,0.0,0.0,0.0,0.0,0.0,76.1853031053068,5,2.091393177,0.4,2.15459765861811,1.97769022207616,2,74610.5164,77192.8194230361,72492.9463933097,116.368353019236,0.941353555,2.89338902,0.901325382476085
